"country_code","series_code","year","value"
PYF,IT.NET.USER.P2,"2014",60.68
PYF,IT.NET.USER.P2,"2015",64.56020975
QAT,EG.USE.COMM.GD.PP.KD,"2006",163.5066814
QAT,EG.USE.COMM.GD.PP.KD,"2007",156.5865046
QAT,EG.USE.COMM.GD.PP.KD,"2008",136.7434745
QAT,EG.USE.COMM.GD.PP.KD,"2009",130.1322981
QAT,EG.USE.COMM.GD.PP.KD,"2010",124.1143676
QAT,EG.USE.COMM.GD.PP.KD,"2011",123.9321037
QAT,EG.USE.COMM.GD.PP.KD,"2012",144.0966613
QAT,EG.USE.COMM.GD.PP.KD,"2013",146.1771694
QAT,EG.USE.COMM.GD.PP.KD,"2014",153.5880898
QAT,EG.USE.COMM.GD.PP.KD,"2015",NA
QAT,IT.NET.USER.P2,"2006",28.97411271
QAT,IT.NET.USER.P2,"2007",37.0
QAT,IT.NET.USER.P2,"2008",44.3
QAT,IT.NET.USER.P2,"2009",53.1
QAT,IT.NET.USER.P2,"2010",69.0
QAT,IT.NET.USER.P2,"2011",69.0
QAT,IT.NET.USER.P2,"2012",69.3
QAT,IT.NET.USER.P2,"2013",85.3
QAT,IT.NET.USER.P2,"2014",91.49
QAT,IT.NET.USER.P2,"2015",92.88482645
ROU,EG.USE.COMM.GD.PP.KD,"2006",118.8919503
ROU,EG.USE.COMM.GD.PP.KD,"2007",110.7615478
ROU,EG.USE.COMM.GD.PP.KD,"2008",101.9342479
ROU,EG.USE.COMM.GD.PP.KD,"2009",95.38340083
ROU,EG.USE.COMM.GD.PP.KD,"2010",98.56205515
ROU,EG.USE.COMM.GD.PP.KD,"2011",98.73972636
ROU,EG.USE.COMM.GD.PP.KD,"2012",95.16556139
ROU,EG.USE.COMM.GD.PP.KD,"2013",83.91609621
ROU,EG.USE.COMM.GD.PP.KD,"2014",80.88761382
ROU,EG.USE.COMM.GD.PP.KD,"2015",NA
ROU,IT.NET.USER.P2,"2006",24.66
ROU,IT.NET.USER.P2,"2007",28.3
ROU,IT.NET.USER.P2,"2008",32.42
ROU,IT.NET.USER.P2,"2009",36.6
ROU,IT.NET.USER.P2,"2010",39.93
ROU,IT.NET.USER.P2,"2011",40.00999678
ROU,IT.NET.USER.P2,"2012",45.87999425
ROU,IT.NET.USER.P2,"2013",49.7645
ROU,IT.NET.USER.P2,"2014",54.08
ROU,IT.NET.USER.P2,"2015",55.7632
RUS,EG.USE.COMM.GD.PP.KD,"2006",223.5742555
RUS,EG.USE.COMM.GD.PP.KD,"2007",206.5815067
RUS,EG.USE.COMM.GD.PP.KD,"2008",200.913405
RUS,EG.USE.COMM.GD.PP.KD,"2009",204.8330576
RUS,EG.USE.COMM.GD.PP.KD,"2010",208.546227
RUS,EG.USE.COMM.GD.PP.KD,"2011",207.7095398
RUS,EG.USE.COMM.GD.PP.KD,"2012",205.3953537
RUS,EG.USE.COMM.GD.PP.KD,"2013",198.7637052
RUS,EG.USE.COMM.GD.PP.KD,"2014",192.4508294
RUS,EG.USE.COMM.GD.PP.KD,"2015",NA
RUS,IT.NET.USER.P2,"2006",18.02327746
RUS,IT.NET.USER.P2,"2007",24.66
RUS,IT.NET.USER.P2,"2008",26.83
RUS,IT.NET.USER.P2,"2009",29.0
RUS,IT.NET.USER.P2,"2010",43.0
RUS,IT.NET.USER.P2,"2011",49.0
RUS,IT.NET.USER.P2,"2012",63.8
RUS,IT.NET.USER.P2,"2013",67.97
RUS,IT.NET.USER.P2,"2014",70.52
RUS,IT.NET.USER.P2,"2015",70.1
RWA,EG.USE.COMM.GD.PP.KD,"2006",NA
RWA,EG.USE.COMM.GD.PP.KD,"2007",NA
RWA,EG.USE.COMM.GD.PP.KD,"2008",NA
RWA,EG.USE.COMM.GD.PP.KD,"2009",NA
RWA,EG.USE.COMM.GD.PP.KD,"2010",NA
RWA,EG.USE.COMM.GD.PP.KD,"2011",NA
RWA,EG.USE.COMM.GD.PP.KD,"2012",NA
RWA,EG.USE.COMM.GD.PP.KD,"2013",NA
RWA,EG.USE.COMM.GD.PP.KD,"2014",NA
RWA,EG.USE.COMM.GD.PP.KD,"2015",NA
RWA,IT.NET.USER.P2,"2006",NA
RWA,IT.NET.USER.P2,"2007",2.115387178
RWA,IT.NET.USER.P2,"2008",4.5
RWA,IT.NET.USER.P2,"2009",7.7
RWA,IT.NET.USER.P2,"2010",8.0
RWA,IT.NET.USER.P2,"2011",7.0
RWA,IT.NET.USER.P2,"2012",8.023854277
RWA,IT.NET.USER.P2,"2013",9.0
RWA,IT.NET.USER.P2,"2014",10.6
RWA,IT.NET.USER.P2,"2015",18.0
SAS,EG.USE.COMM.GD.PP.KD,"2006",130.286532
SAS,EG.USE.COMM.GD.PP.KD,"2007",126.2180118
SAS,EG.USE.COMM.GD.PP.KD,"2008",126.5562863
SAS,EG.USE.COMM.GD.PP.KD,"2009",128.1024722
SAS,EG.USE.COMM.GD.PP.KD,"2010",122.7680081
SAS,EG.USE.COMM.GD.PP.KD,"2011",120.0723391
SAS,EG.USE.COMM.GD.PP.KD,"2012",119.0288549
SAS,EG.USE.COMM.GD.PP.KD,"2013",114.7502049
SAS,EG.USE.COMM.GD.PP.KD,"2014",113.3919633
SAS,EG.USE.COMM.GD.PP.KD,"2015",NA
SAS,IT.NET.USER.P2,"2006",2.971573687
SAS,IT.NET.USER.P2,"2007",3.965098867
SAS,IT.NET.USER.P2,"2008",4.408935438
SAS,IT.NET.USER.P2,"2009",5.149467757
SAS,IT.NET.USER.P2,"2010",7.205783791
SAS,IT.NET.USER.P2,"2011",9.398096636
SAS,IT.NET.USER.P2,"2012",11.52085994
SAS,IT.NET.USER.P2,"2013",13.75621344
SAS,IT.NET.USER.P2,"2014",19.08327622
SAS,IT.NET.USER.P2,"2015",23.20357256
SAU,EG.USE.COMM.GD.PP.KD,"2006",121.3562486
SAU,EG.USE.COMM.GD.PP.KD,"2007",123.1264391
SAU,EG.USE.COMM.GD.PP.KD,"2008",129.2782832
SAU,EG.USE.COMM.GD.PP.KD,"2009",140.5153172
SAU,EG.USE.COMM.GD.PP.KD,"2010",148.902553
SAU,EG.USE.COMM.GD.PP.KD,"2011",129.993608
SAU,EG.USE.COMM.GD.PP.KD,"2012",138.7082817
SAU,EG.USE.COMM.GD.PP.KD,"2013",129.5565186
SAU,EG.USE.COMM.GD.PP.KD,"2014",138.8600247
SAU,EG.USE.COMM.GD.PP.KD,"2015",NA
SAU,IT.NET.USER.P2,"2006",19.45955435
SAU,IT.NET.USER.P2,"2007",30.0
SAU,IT.NET.USER.P2,"2008",36.0
SAU,IT.NET.USER.P2,"2009",38.0
SAU,IT.NET.USER.P2,"2010",41.0
SAU,IT.NET.USER.P2,"2011",47.5
SAU,IT.NET.USER.P2,"2012",54.0
SAU,IT.NET.USER.P2,"2013",60.5
SAU,IT.NET.USER.P2,"2014",64.71365737
SAU,IT.NET.USER.P2,"2015",69.6162358
SDN,EG.USE.COMM.GD.PP.KD,"2006",138.0891717
SDN,EG.USE.COMM.GD.PP.KD,"2007",119.7420563
SDN,EG.USE.COMM.GD.PP.KD,"2008",112.8629182
SDN,EG.USE.COMM.GD.PP.KD,"2009",113.0822516
SDN,EG.USE.COMM.GD.PP.KD,"2010",111.6671064
SDN,EG.USE.COMM.GD.PP.KD,"2011",113.555342
SDN,EG.USE.COMM.GD.PP.KD,"2012",97.11750913
SDN,EG.USE.COMM.GD.PP.KD,"2013",95.03433768
SDN,EG.USE.COMM.GD.PP.KD,"2014",94.82211449
SDN,EG.USE.COMM.GD.PP.KD,"2015",NA
SDN,IT.NET.USER.P2,"2006",NA
SDN,IT.NET.USER.P2,"2007",8.66
SDN,IT.NET.USER.P2,"2008",NA
SDN,IT.NET.USER.P2,"2009",NA
SDN,IT.NET.USER.P2,"2010",16.7
SDN,IT.NET.USER.P2,"2011",17.46
SDN,IT.NET.USER.P2,"2012",21.0
SDN,IT.NET.USER.P2,"2013",22.7
SDN,IT.NET.USER.P2,"2014",24.64
SDN,IT.NET.USER.P2,"2015",26.61
SEN,EG.USE.COMM.GD.PP.KD,"2006",115.1856576
SEN,EG.USE.COMM.GD.PP.KD,"2007",117.764893
SEN,EG.USE.COMM.GD.PP.KD,"2008",118.5653089
SEN,EG.USE.COMM.GD.PP.KD,"2009",138.8344897
SEN,EG.USE.COMM.GD.PP.KD,"2010",135.8165722
SEN,EG.USE.COMM.GD.PP.KD,"2011",141.3284675
SEN,EG.USE.COMM.GD.PP.KD,"2012",134.2899379
SEN,EG.USE.COMM.GD.PP.KD,"2013",119.7041226
SEN,EG.USE.COMM.GD.PP.KD,"2014",122.6394567
SEN,EG.USE.COMM.GD.PP.KD,"2015",NA
SEN,IT.NET.USER.P2,"2006",5.611738652
SEN,IT.NET.USER.P2,"2007",6.89
SEN,IT.NET.USER.P2,"2008",7.12
SEN,IT.NET.USER.P2,"2009",7.5
SEN,IT.NET.USER.P2,"2010",8.0
SEN,IT.NET.USER.P2,"2011",9.8
SEN,IT.NET.USER.P2,"2012",10.8
SEN,IT.NET.USER.P2,"2013",13.1
SEN,IT.NET.USER.P2,"2014",17.7
SEN,IT.NET.USER.P2,"2015",21.69026413
SGP,EG.USE.COMM.GD.PP.KD,"2006",80.51246064
SGP,EG.USE.COMM.GD.PP.KD,"2007",68.34751944
SGP,EG.USE.COMM.GD.PP.KD,"2008",77.12994499
SGP,EG.USE.COMM.GD.PP.KD,"2009",66.84391411
SGP,EG.USE.COMM.GD.PP.KD,"2010",69.4247065
SGP,EG.USE.COMM.GD.PP.KD,"2011",67.48709266
SGP,EG.USE.COMM.GD.PP.KD,"2012",64.21044596
SGP,EG.USE.COMM.GD.PP.KD,"2013",61.85824592
SGP,EG.USE.COMM.GD.PP.KD,"2014",63.30754694
SGP,EG.USE.COMM.GD.PP.KD,"2015",NA
SGP,IT.NET.USER.P2,"2006",59.0
SGP,IT.NET.USER.P2,"2007",69.9
SGP,IT.NET.USER.P2,"2008",69.0
SGP,IT.NET.USER.P2,"2009",69.0
SGP,IT.NET.USER.P2,"2010",71.0
SGP,IT.NET.USER.P2,"2011",71.0
SGP,IT.NET.USER.P2,"2012",72.0
SGP,IT.NET.USER.P2,"2013",80.90205685
SGP,IT.NET.USER.P2,"2014",79.02923586
SGP,IT.NET.USER.P2,"2015",79.012957
SLB,EG.USE.COMM.GD.PP.KD,"2006",69.86393676
SLB,EG.USE.COMM.GD.PP.KD,"2007",70.6155502
SLB,EG.USE.COMM.GD.PP.KD,"2008",NA
SLB,EG.USE.COMM.GD.PP.KD,"2009",NA
SLB,EG.USE.COMM.GD.PP.KD,"2010",NA
SLB,EG.USE.COMM.GD.PP.KD,"2011",NA
SLB,EG.USE.COMM.GD.PP.KD,"2012",NA
SLB,EG.USE.COMM.GD.PP.KD,"2013",NA
SLB,EG.USE.COMM.GD.PP.KD,"2014",NA
SLB,EG.USE.COMM.GD.PP.KD,"2015",NA
SLB,IT.NET.USER.P2,"2006",1.646347989
SLB,IT.NET.USER.P2,"2007",2.0
SLB,IT.NET.USER.P2,"2008",3.0
SLB,IT.NET.USER.P2,"2009",4.0
SLB,IT.NET.USER.P2,"2010",5.0
SLB,IT.NET.USER.P2,"2011",6.0
SLB,IT.NET.USER.P2,"2012",6.9974
SLB,IT.NET.USER.P2,"2013",8.0
SLB,IT.NET.USER.P2,"2014",9.0
SLB,IT.NET.USER.P2,"2015",10.00046498
SLE,EG.USE.COMM.GD.PP.KD,"2006",NA
SLE,EG.USE.COMM.GD.PP.KD,"2007",NA
SLE,EG.USE.COMM.GD.PP.KD,"2008",NA
SLE,EG.USE.COMM.GD.PP.KD,"2009",NA
SLE,EG.USE.COMM.GD.PP.KD,"2010",NA
SLE,EG.USE.COMM.GD.PP.KD,"2011",NA
SLE,EG.USE.COMM.GD.PP.KD,"2012",NA
SLE,EG.USE.COMM.GD.PP.KD,"2013",NA
SLE,EG.USE.COMM.GD.PP.KD,"2014",NA
SLE,EG.USE.COMM.GD.PP.KD,"2015",NA
SLE,IT.NET.USER.P2,"2006",0.227669467
SLE,IT.NET.USER.P2,"2007",0.239834699
SLE,IT.NET.USER.P2,"2008",0.25
SLE,IT.NET.USER.P2,"2009",0.26
SLE,IT.NET.USER.P2,"2010",0.58
SLE,IT.NET.USER.P2,"2011",0.9
SLE,IT.NET.USER.P2,"2012",2.5
SLE,IT.NET.USER.P2,"2013",4.0
SLE,IT.NET.USER.P2,"2014",6.057298984
SLE,IT.NET.USER.P2,"2015",6.344421603
SLV,EG.USE.COMM.GD.PP.KD,"2006",126.7627092
SLV,EG.USE.COMM.GD.PP.KD,"2007",117.7300502
SLV,EG.USE.COMM.GD.PP.KD,"2008",115.7693614
SLV,EG.USE.COMM.GD.PP.KD,"2009",110.739429
SLV,EG.USE.COMM.GD.PP.KD,"2010",109.4198636
SLV,EG.USE.COMM.GD.PP.KD,"2011",106.4204195
SLV,EG.USE.COMM.GD.PP.KD,"2012",101.9152485
SLV,EG.USE.COMM.GD.PP.KD,"2013",93.98292561
SLV,EG.USE.COMM.GD.PP.KD,"2014",93.93928455
SLV,EG.USE.COMM.GD.PP.KD,"2015",NA
SLV,IT.NET.USER.P2,"2006",5.5
SLV,IT.NET.USER.P2,"2007",6.11
SLV,IT.NET.USER.P2,"2008",10.08
SLV,IT.NET.USER.P2,"2009",12.11
SLV,IT.NET.USER.P2,"2010",15.9
SLV,IT.NET.USER.P2,"2011",18.9
SLV,IT.NET.USER.P2,"2012",20.32138772
SLV,IT.NET.USER.P2,"2013",23.1093
SLV,IT.NET.USER.P2,"2014",24.76171215
SLV,IT.NET.USER.P2,"2015",26.80260496
SMR,EG.USE.COMM.GD.PP.KD,"2006",NA
SMR,EG.USE.COMM.GD.PP.KD,"2007",NA
SMR,EG.USE.COMM.GD.PP.KD,"2008",NA
SMR,EG.USE.COMM.GD.PP.KD,"2009",NA
SMR,EG.USE.COMM.GD.PP.KD,"2010",NA
SMR,EG.USE.COMM.GD.PP.KD,"2011",NA
SMR,EG.USE.COMM.GD.PP.KD,"2012",NA
SMR,EG.USE.COMM.GD.PP.KD,"2013",NA
SMR,EG.USE.COMM.GD.PP.KD,"2014",NA
SMR,EG.USE.COMM.GD.PP.KD,"2015",NA
SMR,IT.NET.USER.P2,"2006",50.20865936
SMR,IT.NET.USER.P2,"2007",50.36482211
SMR,IT.NET.USER.P2,"2008",54.52
SMR,IT.NET.USER.P2,"2009",54.21
SMR,IT.NET.USER.P2,"2010",NA
SMR,IT.NET.USER.P2,"2011",49.6
SMR,IT.NET.USER.P2,"2012",NA
SMR,IT.NET.USER.P2,"2013",NA
SMR,IT.NET.USER.P2,"2014",NA
SMR,IT.NET.USER.P2,"2015",NA
SOM,EG.USE.COMM.GD.PP.KD,"2006",NA
SOM,EG.USE.COMM.GD.PP.KD,"2007",NA
SOM,EG.USE.COMM.GD.PP.KD,"2008",NA
SOM,EG.USE.COMM.GD.PP.KD,"2009",NA
SOM,EG.USE.COMM.GD.PP.KD,"2010",NA
SOM,EG.USE.COMM.GD.PP.KD,"2011",NA
SOM,EG.USE.COMM.GD.PP.KD,"2012",NA
SOM,EG.USE.COMM.GD.PP.KD,"2013",NA
SOM,EG.USE.COMM.GD.PP.KD,"2014",NA
SOM,EG.USE.COMM.GD.PP.KD,"2015",NA
SOM,IT.NET.USER.P2,"2006",1.100216368
SOM,IT.NET.USER.P2,"2007",1.122235622
SOM,IT.NET.USER.P2,"2008",1.142687372
SOM,IT.NET.USER.P2,"2009",1.160610542
SOM,IT.NET.USER.P2,"2010",NA
SOM,IT.NET.USER.P2,"2011",1.25
SOM,IT.NET.USER.P2,"2012",1.3767
SOM,IT.NET.USER.P2,"2013",1.5
SOM,IT.NET.USER.P2,"2014",1.63
SOM,IT.NET.USER.P2,"2015",1.76
SRB,EG.USE.COMM.GD.PP.KD,"2006",200.4021054
SRB,EG.USE.COMM.GD.PP.KD,"2007",184.183831
SRB,EG.USE.COMM.GD.PP.KD,"2008",177.2995934
SRB,EG.USE.COMM.GD.PP.KD,"2009",164.7774883
SRB,EG.USE.COMM.GD.PP.KD,"2010",168.7448165
SRB,EG.USE.COMM.GD.PP.KD,"2011",172.538191
SRB,EG.USE.COMM.GD.PP.KD,"2012",156.6355016
SRB,EG.USE.COMM.GD.PP.KD,"2013",156.5234117
SRB,EG.USE.COMM.GD.PP.KD,"2014",141.801403
SRB,EG.USE.COMM.GD.PP.KD,"2015",NA
SRB,IT.NET.USER.P2,"2006",27.2
SRB,IT.NET.USER.P2,"2007",33.15
SRB,IT.NET.USER.P2,"2008",35.6
SRB,IT.NET.USER.P2,"2009",38.1
SRB,IT.NET.USER.P2,"2010",40.9
SRB,IT.NET.USER.P2,"2011",42.2
SRB,IT.NET.USER.P2,"2012",48.1
SRB,IT.NET.USER.P2,"2013",53.45036418
SRB,IT.NET.USER.P2,"2014",62.07508046
SRB,IT.NET.USER.P2,"2015",65.3170254
SSA,EG.USE.COMM.GD.PP.KD,"2006",201.7464498
SSA,EG.USE.COMM.GD.PP.KD,"2007",195.9734439
SSA,EG.USE.COMM.GD.PP.KD,"2008",197.4726166
SSA,EG.USE.COMM.GD.PP.KD,"2009",192.2525169
SSA,EG.USE.COMM.GD.PP.KD,"2010",187.3601164
SSA,EG.USE.COMM.GD.PP.KD,"2011",184.482167
SSA,EG.USE.COMM.GD.PP.KD,"2012",181.5502724
SSA,EG.USE.COMM.GD.PP.KD,"2013",176.2567504
SSA,EG.USE.COMM.GD.PP.KD,"2014",171.4323955
SSA,EG.USE.COMM.GD.PP.KD,"2015",NA
SSA,IT.NET.USER.P2,"2006",2.699099408
SSA,IT.NET.USER.P2,"2007",3.41805504
SSA,IT.NET.USER.P2,"2008",3.876289507
SSA,IT.NET.USER.P2,"2009",4.598676067
SSA,IT.NET.USER.P2,"2010",6.988944662
SSA,IT.NET.USER.P2,"2011",8.379303227
SSA,IT.NET.USER.P2,"2012",10.25965226
SSA,IT.NET.USER.P2,"2013",12.32027911
SSA,IT.NET.USER.P2,"2014",14.68304005
SSA,IT.NET.USER.P2,"2015",18.06375845
SSD,EG.USE.COMM.GD.PP.KD,"2006",NA
SSD,EG.USE.COMM.GD.PP.KD,"2007",NA
SSD,EG.USE.COMM.GD.PP.KD,"2008",NA
SSD,EG.USE.COMM.GD.PP.KD,"2009",NA
SSD,EG.USE.COMM.GD.PP.KD,"2010",NA
SSD,EG.USE.COMM.GD.PP.KD,"2011",NA
SSD,EG.USE.COMM.GD.PP.KD,"2012",38.39513556
SSD,EG.USE.COMM.GD.PP.KD,"2013",31.22072233
SSD,EG.USE.COMM.GD.PP.KD,"2014",31.36879062
SSD,EG.USE.COMM.GD.PP.KD,"2015",NA
SSD,IT.NET.USER.P2,"2006",NA
SSD,IT.NET.USER.P2,"2007",NA
SSD,IT.NET.USER.P2,"2008",NA
SSD,IT.NET.USER.P2,"2009",NA
SSD,IT.NET.USER.P2,"2010",NA
SSD,IT.NET.USER.P2,"2011",NA
SSD,IT.NET.USER.P2,"2012",NA
SSD,IT.NET.USER.P2,"2013",3.829969245
SSD,IT.NET.USER.P2,"2014",4.51615373
SSD,IT.NET.USER.P2,"2015",5.5
SSF,EG.USE.COMM.GD.PP.KD,"2006",201.7066685
SSF,EG.USE.COMM.GD.PP.KD,"2007",195.9087115
SSF,EG.USE.COMM.GD.PP.KD,"2008",197.4726166
SSF,EG.USE.COMM.GD.PP.KD,"2009",192.2525169
SSF,EG.USE.COMM.GD.PP.KD,"2010",187.3601164
SSF,EG.USE.COMM.GD.PP.KD,"2011",184.482167
SSF,EG.USE.COMM.GD.PP.KD,"2012",181.5502724
SSF,EG.USE.COMM.GD.PP.KD,"2013",176.2567504
SSF,EG.USE.COMM.GD.PP.KD,"2014",171.4323955
SSF,EG.USE.COMM.GD.PP.KD,"2015",NA
SSF,IT.NET.USER.P2,"2006",2.703059039
SSF,IT.NET.USER.P2,"2007",3.422001511
SSF,IT.NET.USER.P2,"2008",3.880493418
SSF,IT.NET.USER.P2,"2009",4.598676067
SSF,IT.NET.USER.P2,"2010",6.992578507
SSF,IT.NET.USER.P2,"2011",8.382886244
SSF,IT.NET.USER.P2,"2012",10.26336052
SSF,IT.NET.USER.P2,"2013",12.32398683
SSF,IT.NET.USER.P2,"2014",14.6865236
SSF,IT.NET.USER.P2,"2015",18.0671318
SST,EG.USE.COMM.GD.PP.KD,"2006",157.5780273
SST,EG.USE.COMM.GD.PP.KD,"2007",156.3899415
SST,EG.USE.COMM.GD.PP.KD,"2008",NA
SST,EG.USE.COMM.GD.PP.KD,"2009",NA
SST,EG.USE.COMM.GD.PP.KD,"2010",NA
SST,EG.USE.COMM.GD.PP.KD,"2011",NA
SST,EG.USE.COMM.GD.PP.KD,"2012",NA
SST,EG.USE.COMM.GD.PP.KD,"2013",NA
SST,EG.USE.COMM.GD.PP.KD,"2014",NA
SST,EG.USE.COMM.GD.PP.KD,"2015",NA
SST,IT.NET.USER.P2,"2006",15.27200781
SST,IT.NET.USER.P2,"2007",17.25259125
SST,IT.NET.USER.P2,"2008",19.86894677
SST,IT.NET.USER.P2,"2009",22.26470649
SST,IT.NET.USER.P2,"2010",25.72457431
SST,IT.NET.USER.P2,"2011",29.98376402
SST,IT.NET.USER.P2,"2012",32.67522266
SST,IT.NET.USER.P2,"2013",36.88792963
SST,IT.NET.USER.P2,"2014",40.4491783
SST,IT.NET.USER.P2,"2015",43.70830228
STP,EG.USE.COMM.GD.PP.KD,"2006",116.3206266
STP,EG.USE.COMM.GD.PP.KD,"2007",112.6552692
STP,EG.USE.COMM.GD.PP.KD,"2008",NA
STP,EG.USE.COMM.GD.PP.KD,"2009",NA
STP,EG.USE.COMM.GD.PP.KD,"2010",NA
STP,EG.USE.COMM.GD.PP.KD,"2011",NA
STP,EG.USE.COMM.GD.PP.KD,"2012",NA
STP,EG.USE.COMM.GD.PP.KD,"2013",NA
STP,EG.USE.COMM.GD.PP.KD,"2014",NA
STP,EG.USE.COMM.GD.PP.KD,"2015",NA
STP,IT.NET.USER.P2,"2006",14.18201978
STP,IT.NET.USER.P2,"2007",14.5904832
STP,IT.NET.USER.P2,"2008",15.48
STP,IT.NET.USER.P2,"2009",16.41
STP,IT.NET.USER.P2,"2010",18.75
STP,IT.NET.USER.P2,"2011",20.1612
STP,IT.NET.USER.P2,"2012",21.5724
STP,IT.NET.USER.P2,"2013",23.0
STP,IT.NET.USER.P2,"2014",24.41
STP,IT.NET.USER.P2,"2015",25.82
SUR,EG.USE.COMM.GD.PP.KD,"2006",95.2869316
SUR,EG.USE.COMM.GD.PP.KD,"2007",85.77020507
SUR,EG.USE.COMM.GD.PP.KD,"2008",86.99000333
SUR,EG.USE.COMM.GD.PP.KD,"2009",84.79954147
SUR,EG.USE.COMM.GD.PP.KD,"2010",95.93613752
SUR,EG.USE.COMM.GD.PP.KD,"2011",88.28389464
SUR,EG.USE.COMM.GD.PP.KD,"2012",95.92645127
SUR,EG.USE.COMM.GD.PP.KD,"2013",82.70927875
SUR,EG.USE.COMM.GD.PP.KD,"2014",82.28363529
SUR,EG.USE.COMM.GD.PP.KD,"2015",NA
SUR,IT.NET.USER.P2,"2006",9.499626942
SUR,IT.NET.USER.P2,"2007",14.11
SUR,IT.NET.USER.P2,"2008",21.06
SUR,IT.NET.USER.P2,"2009",31.36
SUR,IT.NET.USER.P2,"2010",31.59
SUR,IT.NET.USER.P2,"2011",32.0
SUR,IT.NET.USER.P2,"2012",34.6812
SUR,IT.NET.USER.P2,"2013",37.4
SUR,IT.NET.USER.P2,"2014",40.08
SUR,IT.NET.USER.P2,"2015",42.76382778
SVK,EG.USE.COMM.GD.PP.KD,"2006",159.7855054
SVK,EG.USE.COMM.GD.PP.KD,"2007",138.0647409
SVK,EG.USE.COMM.GD.PP.KD,"2008",134.1765965
SVK,EG.USE.COMM.GD.PP.KD,"2009",129.5864987
SVK,EG.USE.COMM.GD.PP.KD,"2010",131.4358818
SVK,EG.USE.COMM.GD.PP.KD,"2011",124.4029098
SVK,EG.USE.COMM.GD.PP.KD,"2012",117.5020833
SVK,EG.USE.COMM.GD.PP.KD,"2013",117.7893912
SVK,EG.USE.COMM.GD.PP.KD,"2014",107.8672697
SVK,EG.USE.COMM.GD.PP.KD,"2015",106.1032526
SVK,IT.NET.USER.P2,"2006",56.08
SVK,IT.NET.USER.P2,"2007",61.8
SVK,IT.NET.USER.P2,"2008",66.05
SVK,IT.NET.USER.P2,"2009",70.0
SVK,IT.NET.USER.P2,"2010",75.71
SVK,IT.NET.USER.P2,"2011",74.43999717
SVK,IT.NET.USER.P2,"2012",76.70999012
SVK,IT.NET.USER.P2,"2013",77.8826
SVK,IT.NET.USER.P2,"2014",79.98
SVK,IT.NET.USER.P2,"2015",77.6347
SVN,EG.USE.COMM.GD.PP.KD,"2006",128.5335666
SVN,EG.USE.COMM.GD.PP.KD,"2007",120.3205782
SVN,EG.USE.COMM.GD.PP.KD,"2008",123.2143792
SVN,EG.USE.COMM.GD.PP.KD,"2009",122.883642
SVN,EG.USE.COMM.GD.PP.KD,"2010",124.800403
SVN,EG.USE.COMM.GD.PP.KD,"2011",123.8680788
SVN,EG.USE.COMM.GD.PP.KD,"2012",122.3880469
SVN,EG.USE.COMM.GD.PP.KD,"2013",120.5889293
SVN,EG.USE.COMM.GD.PP.KD,"2014",113.8811728
SVN,EG.USE.COMM.GD.PP.KD,"2015",109.336071
SVN,IT.NET.USER.P2,"2006",54.01
SVN,IT.NET.USER.P2,"2007",56.74
SVN,IT.NET.USER.P2,"2008",58.0
SVN,IT.NET.USER.P2,"2009",64.0
SVN,IT.NET.USER.P2,"2010",70.0
SVN,IT.NET.USER.P2,"2011",67.33999481
SVN,IT.NET.USER.P2,"2012",68.34997453
SVN,IT.NET.USER.P2,"2013",72.6756
SVN,IT.NET.USER.P2,"2014",71.59
SVN,IT.NET.USER.P2,"2015",73.0987
SWE,EG.USE.COMM.GD.PP.KD,"2006",128.8288511
SWE,EG.USE.COMM.GD.PP.KD,"2007",124.2214094
SWE,EG.USE.COMM.GD.PP.KD,"2008",123.7735597
SWE,EG.USE.COMM.GD.PP.KD,"2009",119.5018491
SWE,EG.USE.COMM.GD.PP.KD,"2010",126.3996541
SWE,EG.USE.COMM.GD.PP.KD,"2011",120.549339
SWE,EG.USE.COMM.GD.PP.KD,"2012",121.6740533
SWE,EG.USE.COMM.GD.PP.KD,"2013",118.3769691
SWE,EG.USE.COMM.GD.PP.KD,"2014",112.4451484
SWE,EG.USE.COMM.GD.PP.KD,"2015",111.7089806
SWE,IT.NET.USER.P2,"2006",87.76
SWE,IT.NET.USER.P2,"2007",82.01
SWE,IT.NET.USER.P2,"2008",90.0
SWE,IT.NET.USER.P2,"2009",91.0
SWE,IT.NET.USER.P2,"2010",90.0
SWE,IT.NET.USER.P2,"2011",92.76998606
SWE,IT.NET.USER.P2,"2012",93.17998801
SWE,IT.NET.USER.P2,"2013",94.7836
SWE,IT.NET.USER.P2,"2014",92.52
SWE,IT.NET.USER.P2,"2015",90.6102
SWZ,EG.USE.COMM.GD.PP.KD,"2006",51.34744505
SWZ,EG.USE.COMM.GD.PP.KD,"2007",51.2254214
SWZ,EG.USE.COMM.GD.PP.KD,"2008",NA
SWZ,EG.USE.COMM.GD.PP.KD,"2009",NA
SWZ,EG.USE.COMM.GD.PP.KD,"2010",NA
SWZ,EG.USE.COMM.GD.PP.KD,"2011",NA
SWZ,EG.USE.COMM.GD.PP.KD,"2012",NA
SWZ,EG.USE.COMM.GD.PP.KD,"2013",NA
SWZ,EG.USE.COMM.GD.PP.KD,"2014",NA
SWZ,EG.USE.COMM.GD.PP.KD,"2015",NA
SWZ,IT.NET.USER.P2,"2006",3.696538789
SWZ,IT.NET.USER.P2,"2007",4.1
SWZ,IT.NET.USER.P2,"2008",6.85
